"Period","Group","Sender","datetime","Time","ClientTime","Key","actions.1","actions.2","action","id","rank","payoff","targets.1","targets.2"
4,1,"2","2016-04-06 11:35:13.152",1459967713152109568,1459967693391,"actions",5.73,5.77,NA,NA,NA,NA,NA,NA
4,1,"2","2016-04-06 11:35:13.152",1459967713152270336,1459967693391,"targets",NA,NA,NA,NA,NA,NA,5.73,5.77
4,1,"2","2016-04-06 11:35:13.269",1459967713268915712,1459967693508,"state",NA,NA,5.77,1,1,384.666666666667,NA,NA
4,1,"2","2016-04-06 11:35:13.269",1459967713268915712,1459967693508,"state",NA,NA,5.73,0,2,764,NA,NA
4,1,"2","2016-04-06 11:35:13.269",1459967713269103872,1459967693508,"actions",5.73,5.77,NA,NA,NA,NA,NA,NA
4,1,"2","2016-04-06 11:35:13.269",1459967713269263616,1459967693508,"targets",NA,NA,NA,NA,NA,NA,5.73,5.77
4,1,"2","2016-04-06 11:35:13.386",1459967713386105600,1459967693625,"state",NA,NA,5.77,1,1,384.666666666667,NA,NA
4,1,"2","2016-04-06 11:35:13.386",1459967713386105600,1459967693625,"state",NA,NA,5.73,0,2,764,NA,NA
4,1,"2","2016-04-06 11:35:13.386",1459967713386323200,1459967693625,"actions",5.73,5.77,NA,NA,NA,NA,NA,NA
4,1,"2","2016-04-06 11:35:13.386",1459967713386490368,1459967693625,"targets",NA,NA,NA,NA,NA,NA,5.73,5.77
4,1,"2","2016-04-06 11:35:13.503",1459967713503430400,1459967693743,"state",NA,NA,5.77,1,1,384.666666666667,NA,NA
4,1,"2","2016-04-06 11:35:13.503",1459967713503430400,1459967693743,"state",NA,NA,5.73,0,2,764,NA,NA
4,1,"2","2016-04-06 11:35:13.504",1459967713503627264,1459967693743,"actions",5.73,5.77,NA,NA,NA,NA,NA,NA
4,1,"2","2016-04-06 11:35:13.504",1459967713503800064,1459967693743,"targets",NA,NA,NA,NA,NA,NA,5.73,5.77
4,1,"2","2016-04-06 11:35:13.618",1459967713618262272,1459967693858,"state",NA,NA,5.77,1,1,384.666666666667,NA,NA
4,1,"2","2016-04-06 11:35:13.618",1459967713618262272,1459967693858,"state",NA,NA,5.73,0,2,764,NA,NA
4,1,"2","2016-04-06 11:35:13.618",1459967713618447360,1459967693858,"actions",5.73,5.77,NA,NA,NA,NA,NA,NA
4,1,"2","2016-04-06 11:35:13.619",1459967713618609152,1459967693858,"targets",NA,NA,NA,NA,NA,NA,5.73,5.77
4,1,"2","2016-04-06 11:35:13.736",1459967713736371712,1459967693976,"state",NA,NA,5.77,1,1,384.666666666667,NA,NA
4,1,"2","2016-04-06 11:35:13.736",1459967713736371712,1459967693976,"state",NA,NA,5.73,0,2,764,NA,NA
4,1,"2","2016-04-06 11:35:13.737",1459967713736548864,1459967693976,"actions",5.73,5.77,NA,NA,NA,NA,NA,NA
4,1,"2","2016-04-06 11:35:13.737",1459967713736715264,1459967693976,"targets",NA,NA,NA,NA,NA,NA,5.73,5.77
4,1,"2","2016-04-06 11:35:13.853",1459967713853165824,1459967694091,"state",NA,NA,5.77,1,1,384.666666666667,NA,NA
4,1,"2","2016-04-06 11:35:13.853",1459967713853165824,1459967694091,"state",NA,NA,5.73,0,2,764,NA,NA
4,1,"2","2016-04-06 11:35:13.853",1459967713853373440,1459967694091,"actions",5.73,5.77,NA,NA,NA,NA,NA,NA
4,1,"2","2016-04-06 11:35:13.854",1459967713853537280,1459967694091,"targets",NA,NA,NA,NA,NA,NA,5.73,5.77
4,1,"2","2016-04-06 11:35:13.968",1459967713968286464,1459967694208,"state",NA,NA,5.77,1,1,384.666666666667,NA,NA
4,1,"2","2016-04-06 11:35:13.968",1459967713968286464,1459967694208,"state",NA,NA,5.73,0,2,764,NA,NA
4,1,"2","2016-04-06 11:35:13.968",1459967713968485888,1459967694208,"actions",5.73,5.77,NA,NA,NA,NA,NA,NA
4,1,"2","2016-04-06 11:35:13.969",1459967713968648448,1459967694208,"targets",NA,NA,NA,NA,NA,NA,5.73,5.77
4,1,"2","2016-04-06 11:35:14.074",1.459967714074e+18,1459967694310,"state",NA,NA,5.77,1,1,384.666666666667,NA,NA
4,1,"2","2016-04-06 11:35:14.074",1.459967714074e+18,1459967694310,"state",NA,NA,5.73,0,2,764,NA,NA
4,1,"2","2016-04-06 11:35:14.074",1459967714074199040,1459967694310,"actions",5.73,5.77,NA,NA,NA,NA,NA,NA
4,1,"2","2016-04-06 11:35:14.074",1459967714074362112,1459967694310,"targets",NA,NA,NA,NA,NA,NA,5.73,5.77
4,1,"2","2016-04-06 11:35:14.186",1459967714186210560,1459967694426,"state",NA,NA,5.77,1,1,384.666666666667,NA,NA
4,1,"2","2016-04-06 11:35:14.186",1459967714186210560,1459967694426,"state",NA,NA,5.73,0,2,764,NA,NA
4,1,"2","2016-04-06 11:35:14.186",1459967714186404864,1459967694426,"actions",5.73,5.77,NA,NA,NA,NA,NA,NA
4,1,"2","2016-04-06 11:35:14.187",1459967714186566912,1459967694426,"targets",NA,NA,NA,NA,NA,NA,5.73,5.77
4,1,"2","2016-04-06 11:35:14.291",1459967714291487744,1459967694537,"state",NA,NA,5.77,1,1,384.666666666667,NA,NA
4,1,"2","2016-04-06 11:35:14.291",1459967714291487744,1459967694537,"state",NA,NA,5.73,0,2,764,NA,NA
4,1,"2","2016-04-06 11:35:14.292",1459967714291682304,1459967694537,"actions",5.48,5.77,NA,NA,NA,NA,NA,NA
4,1,"2","2016-04-06 11:35:14.292",1459967714291852800,1459967694537,"targets",NA,NA,NA,NA,NA,NA,5.48,5.77
4,1,"2","2016-04-06 11:35:14.403",1459967714402545920,1459967694643,"state",NA,NA,5.77,1,1,384.666666666667,NA,NA
4,1,"2","2016-04-06 11:35:14.403",1459967714402545920,1459967694643,"state",NA,NA,5.48,0,2,730.666666666667,NA,NA
4,1,"2","2016-04-06 11:35:14.403",1459967714402736640,1459967694643,"actions",5.48,5.77,NA,NA,NA,NA,NA,NA
4,1,"2","2016-04-06 11:35:14.403",1459967714402899968,1459967694643,"targets",NA,NA,NA,NA,NA,NA,5.48,5.77
4,1,"2","2016-04-06 11:35:14.520",1459967714519783424,1459967694760,"state",NA,NA,5.77,1,1,384.666666666667,NA,NA
4,1,"2","2016-04-06 11:35:14.520",1459967714519783424,1459967694760,"state",NA,NA,5.48,0,2,730.666666666667,NA,NA
4,1,"2","2016-04-06 11:35:14.520",1459967714519969792,1459967694760,"actions",5.48,5.77,NA,NA,NA,NA,NA,NA
4,1,"2","2016-04-06 11:35:14.520",1459967714520130816,1459967694760,"targets",NA,NA,NA,NA,NA,NA,5.48,5.77
4,1,"2","2016-04-06 11:35:14.637",1459967714636808704,1459967694877,"state",NA,NA,5.77,1,1,384.666666666667,NA,NA
4,1,"2","2016-04-06 11:35:14.637",1459967714636808704,1459967694877,"state",NA,NA,5.48,0,2,730.666666666667,NA,NA
4,1,"2","2016-04-06 11:35:14.637",1.459967714637e+18,1459967694877,"actions",5.48,5.77,NA,NA,NA,NA,NA,NA
4,1,"2","2016-04-06 11:35:14.637",1459967714637162496,1459967694877,"targets",NA,NA,NA,NA,NA,NA,5.48,5.77
4,1,"2","2016-04-06 11:35:14.752",1459967714752484352,1459967694992,"state",NA,NA,5.77,1,1,384.666666666667,NA,NA
4,1,"2","2016-04-06 11:35:14.752",1459967714752484352,1459967694992,"state",NA,NA,5.48,0,2,730.666666666667,NA,NA
4,1,"2","2016-04-06 11:35:14.753",1459967714752717568,1459967694992,"actions",5.48,5.77,NA,NA,NA,NA,NA,NA
4,1,"2","2016-04-06 11:35:14.753",1459967714752885504,1459967694992,"targets",NA,NA,NA,NA,NA,NA,5.48,5.77
4,1,"2","2016-04-06 11:35:14.871",1459967714870933760,1459967695110,"state",NA,NA,5.77,1,1,384.666666666667,NA,NA
4,1,"2","2016-04-06 11:35:14.871",1459967714870933760,1459967695110,"state",NA,NA,5.48,0,2,730.666666666667,NA,NA
4,1,"2","2016-04-06 11:35:14.871",1459967714871132416,1459967695110,"actions",5.48,5.77,NA,NA,NA,NA,NA,NA
4,1,"2","2016-04-06 11:35:14.871",1459967714871317248,1459967695110,"targets",NA,NA,NA,NA,NA,NA,5.48,5.77
4,1,"2","2016-04-06 11:35:14.988",1.459967714988e+18,1459967695228,"state",NA,NA,5.77,1,1,384.666666666667,NA,NA
4,1,"2","2016-04-06 11:35:14.988",1.459967714988e+18,1459967695228,"state",NA,NA,5.48,0,2,730.666666666667,NA,NA
4,1,"2","2016-04-06 11:35:14.988",1459967714988180224,1459967695228,"actions",5.48,5.77,NA,NA,NA,NA,NA,NA
4,1,"2","2016-04-06 11:35:14.988",1459967714988347648,1459967695228,"targets",NA,NA,NA,NA,NA,NA,5.48,5.77
4,1,"2","2016-04-06 11:35:15.104",1459967715104208128,1459967695344,"state",NA,NA,5.77,1,1,384.666666666667,NA,NA
4,1,"2","2016-04-06 11:35:15.104",1459967715104208128,1459967695344,"state",NA,NA,5.48,0,2,730.666666666667,NA,NA
4,1,"2","2016-04-06 11:35:15.104",1459967715104397824,1459967695344,"actions",5.48,5.77,NA,NA,NA,NA,NA,NA
4,1,"2","2016-04-06 11:35:15.105",1459967715104559872,1459967695344,"targets",NA,NA,NA,NA,NA,NA,5.48,5.77
4,1,"2","2016-04-06 11:35:15.208",1459967715208252928,1459967695453,"state",NA,NA,5.77,1,1,384.666666666667,NA,NA
4,1,"2","2016-04-06 11:35:15.208",1459967715208252928,1459967695453,"state",NA,NA,5.48,0,2,730.666666666667,NA,NA
4,1,"2","2016-04-06 11:35:15.208",1459967715208448512,1459967695453,"actions",5.18,5.77,NA,NA,NA,NA,NA,NA
4,1,"2","2016-04-06 11:35:15.209",1459967715208609024,1459967695453,"targets",NA,NA,NA,NA,NA,NA,4.1,5.77
4,1,"2","2016-04-06 11:35:15.314",1459967715314023424,1459967695559,"state",NA,NA,5.77,1,1,384.666666666667,NA,NA
4,1,"2","2016-04-06 11:35:15.314",1459967715314023424,1459967695559,"state",NA,NA,5.18,0,2,690.666666666667,NA,NA
4,1,"2","2016-04-06 11:35:15.314",1459967715314243072,1459967695559,"actions",4.88,5.77,NA,NA,NA,NA,NA,NA
4,1,"2","2016-04-06 11:35:15.314",1459967715314416640,1459967695559,"targets",NA,NA,NA,NA,NA,NA,3.76,5.77
4,1,"2","2016-04-06 11:35:15.422",1459967715422026240,1459967695661,"state",NA,NA,5.77,1,1,384.666666666667,NA,NA
4,1,"2","2016-04-06 11:35:15.422",1459967715422026240,1459967695661,"state",NA,NA,4.88,0,2,650.666666666667,NA,NA
4,1,"2","2016-04-06 11:35:15.422",1459967715422239488,1459967695661,"actions",4.58,5.77,NA,NA,NA,NA,NA,NA
4,1,"2","2016-04-06 11:35:15.422",1459967715422402816,1459967695661,"targets",NA,NA,NA,NA,NA,NA,3.76,5.77
4,1,"2","2016-04-06 11:35:15.529",1459967715528681728,1459967695761,"state",NA,NA,5.77,1,1,384.666666666667,NA,NA
4,1,"2","2016-04-06 11:35:15.529",1459967715528681728,1459967695761,"state",NA,NA,4.58,0,2,610.666666666667,NA,NA
4,1,"2","2016-04-06 11:35:15.529",1459967715528880896,1459967695761,"actions",4.28,5.77,NA,NA,NA,NA,NA,NA
4,1,"2","2016-04-06 11:35:15.529",1459967715529045248,1459967695761,"targets",NA,NA,NA,NA,NA,NA,3.76,5.77
4,1,"2","2016-04-06 11:35:15.634",1459967715633541632,1459967695878,"state",NA,NA,5.77,1,1,384.666666666667,NA,NA
4,1,"2","2016-04-06 11:35:15.634",1459967715633541632,1459967695878,"state",NA,NA,4.28,0,2,570.666666666667,NA,NA
4,1,"2","2016-04-06 11:35:15.634",1459967715633746944,1459967695878,"actions",4.02,5.77,NA,NA,NA,NA,NA,NA
4,1,"2","2016-04-06 11:35:15.634",1459967715633910528,1459967695878,"targets",NA,NA,NA,NA,NA,NA,4.02,5.77
4,1,"2","2016-04-06 11:35:15.739",1459967715738894080,1459967695984,"state",NA,NA,5.77,1,1,384.666666666667,NA,NA
4,1,"2","2016-04-06 11:35:15.739",1459967715738894080,1459967695984,"state",NA,NA,4.02,0,2,536,NA,NA
4,1,"2","2016-04-06 11:35:15.739",1459967715739106048,1459967695984,"actions",4.32,5.77,NA,NA,NA,NA,NA,NA
4,1,"2","2016-04-06 11:35:15.739",1459967715739271168,1459967695984,"targets",NA,NA,NA,NA,NA,NA,4.69,5.77
4,1,"2","2016-04-06 11:35:15.846",1459967715845694720,1459967696089,"state",NA,NA,5.77,1,1,384.666666666667,NA,NA
4,1,"2","2016-04-06 11:35:15.846",1459967715845694720,1459967696089,"state",NA,NA,4.32,0,2,576,NA,NA
4,1,"2","2016-04-06 11:35:15.846",1459967715845880064,1459967696089,"actions",4.62,5.77,NA,NA,NA,NA,NA,NA
4,1,"2","2016-04-06 11:35:15.846",1459967715846039296,1459967696089,"targets",NA,NA,NA,NA,NA,NA,5.33,5.77
4,1,"2","2016-04-06 11:35:15.948",1459967715948190464,1459967696193,"state",NA,NA,5.77,1,1,384.666666666667,NA,NA
4,1,"2","2016-04-06 11:35:15.948",1459967715948190464,1459967696193,"state",NA,NA,4.62,0,2,616,NA,NA
4,1,"2","2016-04-06 11:35:15.948",1459967715948395264,1459967696193,"actions",4.92,5.77,NA,NA,NA,NA,NA,NA
4,1,"2","2016-04-06 11:35:15.949",1459967715948558336,1459967696193,"targets",NA,NA,NA,NA,NA,NA,5.92,5.77
4,1,"2","2016-04-06 11:35:16.053",1459967716053395200,1459967696298,"state",NA,NA,5.77,1,1,384.666666666667,NA,NA
4,1,"2","2016-04-06 11:35:16.053",1459967716053395200,1459967696298,"state",NA,NA,4.92,0,2,656,NA,NA
4,1,"2","2016-04-06 11:35:16.053",1459967716053608448,1459967696298,"actions",5.22,5.77,NA,NA,NA,NA,NA,NA
4,1,"2","2016-04-06 11:35:16.053",1459967716053787904,1459967696298,"targets",NA,NA,NA,NA,NA,NA,6.11,5.77
4,1,"2","2016-04-06 11:35:16.158",1459967716158987520,1459967696404,"state",NA,NA,5.77,1,1,384.666666666667,NA,NA
4,1,"2","2016-04-06 11:35:16.158",1459967716158987520,1459967696404,"state",NA,NA,5.22,0,2,696,NA,NA
4,1,"2","2016-04-06 11:35:16.158",1459967716159211008,1459967696404,"actions",5.52,5.77,NA,NA,NA,NA,NA,NA
4,1,"2","2016-04-06 11:35:16.158",1459967716159372544,1459967696404,"targets",NA,NA,NA,NA,NA,NA,6.43,5.77
4,1,"2","2016-04-06 11:35:16.273",1459967716272942080,1459967696512,"state",NA,NA,5.77,1,1,384.666666666667,NA,NA
4,1,"2","2016-04-06 11:35:16.273",1459967716272942080,1459967696512,"state",NA,NA,5.52,0,2,736,NA,NA
4,1,"2","2016-04-06 11:35:16.273",1459967716273137152,1459967696512,"actions",5.82,5.77,NA,NA,NA,NA,NA,NA
4,1,"2","2016-04-06 11:35:16.273",1459967716273300480,1459967696512,"targets",NA,NA,NA,NA,NA,NA,6.53,5.77
4,1,"2","2016-04-06 11:35:16.388",1459967716388021248,1459967696627,"state",NA,NA,5.82,0,1,388,NA,NA
4,1,"2","2016-04-06 11:35:16.388",1459967716388021248,1459967696627,"state",NA,NA,5.77,1,2,769.333333333333,NA,NA
4,1,"2","2016-04-06 11:35:16.388",1459967716388282112,1459967696627,"actions",6.12,5.77,NA,NA,NA,NA,NA,NA
4,1,"2","2016-04-06 11:35:16.388",1459967716388448256,1459967696627,"targets",NA,NA,NA,NA,NA,NA,6.53,5.77
4,1,"2","2016-04-06 11:35:16.492",1459967716492164864,1459967696737,"state",NA,NA,6.12,0,1,408,NA,NA
4,1,"2","2016-04-06 11:35:16.492",1459967716492164864,1459967696737,"state",NA,NA,5.77,1,2,769.333333333333,NA,NA
4,1,"2","2016-04-06 11:35:16.492",1459967716492361984,1459967696737,"actions",6.42,5.77,NA,NA,NA,NA,NA,NA
4,1,"2","2016-04-06 11:35:16.493",1459967716492530688,1459967696737,"targets",NA,NA,NA,NA,NA,NA,6.47,5.77
4,1,"2","2016-04-06 11:35:16.597",1459967716597130752,1459967696842,"state",NA,NA,6.42,0,1,428,NA,NA
4,1,"2","2016-04-06 11:35:16.597",1459967716597130752,1459967696842,"state",NA,NA,5.77,1,2,769.333333333333,NA,NA
4,1,"2","2016-04-06 11:35:16.597",1459967716597354752,1459967696842,"actions",6.24,5.77,NA,NA,NA,NA,NA,NA
4,1,"2","2016-04-06 11:35:16.598",1459967716597522432,1459967696842,"targets",NA,NA,NA,NA,NA,NA,6.24,5.77
4,1,"2","2016-04-06 11:35:16.703",1459967716702926336,1459967696947,"state",NA,NA,6.24,0,1,416,NA,NA
4,1,"2","2016-04-06 11:35:16.703",1459967716702926336,1459967696947,"state",NA,NA,5.77,1,2,769.333333333333,NA,NA
4,1,"2","2016-04-06 11:35:16.703",1459967716703182336,1459967696947,"actions",6.13,5.77,NA,NA,NA,NA,NA,NA
4,1,"2","2016-04-06 11:35:16.703",1459967716703350784,1459967696947,"targets",NA,NA,NA,NA,NA,NA,6.13,5.77
4,1,"2","2016-04-06 11:35:16.809",1459967716808760064,1459967697053,"state",NA,NA,6.13,0,1,408.666666666667,NA,NA
4,1,"2","2016-04-06 11:35:16.809",1459967716808760064,1459967697053,"state",NA,NA,5.77,1,2,769.333333333333,NA,NA
4,1,"2","2016-04-06 11:35:16.809",1459967716808962048,1459967697053,"actions",6,5.77,NA,NA,NA,NA,NA,NA
4,1,"2","2016-04-06 11:35:16.809",1459967716809129472,1459967697053,"targets",NA,NA,NA,NA,NA,NA,6,5.77
4,1,"2","2016-04-06 11:35:16.913",1459967716913216768,1459967697158,"state",NA,NA,6,0,1,400,NA,NA
4,1,"2","2016-04-06 11:35:16.913",1459967716913216768,1459967697158,"state",NA,NA,5.77,1,2,769.333333333333,NA,NA
4,1,"2","2016-04-06 11:35:16.913",1459967716913427456,1459967697158,"actions",5.88,5.77,NA,NA,NA,NA,NA,NA
4,1,"2","2016-04-06 11:35:16.914",1459967716913589504,1459967697158,"targets",NA,NA,NA,NA,NA,NA,5.88,5.77
4,1,"2","2016-04-06 11:35:17.024",1459967717024082688,1459967697264,"state",NA,NA,5.88,0,1,392,NA,NA
4,1,"2","2016-04-06 11:35:17.024",1459967717024082688,1459967697264,"state",NA,NA,5.77,1,2,769.333333333333,NA,NA
4,1,"2","2016-04-06 11:35:17.024",1459967717024294656,1459967697264,"actions",5.79,5.77,NA,NA,NA,NA,NA,NA
4,1,"2","2016-04-06 11:35:17.024",1459967717024455680,1459967697264,"targets",NA,NA,NA,NA,NA,NA,5.79,5.77
4,1,"2","2016-04-06 11:35:17.130",1459967717129590784,1459967697375,"state",NA,NA,5.79,0,1,386,NA,NA
4,1,"2","2016-04-06 11:35:17.130",1459967717129590784,1459967697375,"state",NA,NA,5.77,1,2,769.333333333333,NA,NA
4,1,"2","2016-04-06 11:35:17.130",1459967717129793024,1459967697375,"actions",5.75,5.77,NA,NA,NA,NA,NA,NA
4,1,"2","2016-04-06 11:35:17.130",1459967717129957632,1459967697375,"targets",NA,NA,NA,NA,NA,NA,5.75,5.77
4,1,"2","2016-04-06 11:35:17.235",1459967717234816768,1459967697478,"state",NA,NA,5.77,1,1,384.666666666667,NA,NA
4,1,"2","2016-04-06 11:35:17.235",1459967717234816768,1459967697478,"state",NA,NA,5.75,0,2,766.666666666667,NA,NA
4,1,"2","2016-04-06 11:35:17.235",1459967717235012352,1459967697478,"actions",5.69,5.77,NA,NA,NA,NA,NA,NA
4,1,"2","2016-04-06 11:35:17.235",1459967717235174656,1459967697478,"targets",NA,NA,NA,NA,NA,NA,5.69,5.77
4,1,"2","2016-04-06 11:35:17.340",1459967717340049920,1459967697585,"state",NA,NA,5.77,1,1,384.666666666667,NA,NA
4,1,"2","2016-04-06 11:35:17.340",1459967717340049920,1459967697585,"state",NA,NA,5.69,0,2,758.666666666667,NA,NA
4,1,"2","2016-04-06 11:35:17.340",1459967717340240640,1459967697585,"actions",5.67,5.77,NA,NA,NA,NA,NA,NA
4,1,"2","2016-04-06 11:35:17.340",1459967717340406272,1459967697585,"targets",NA,NA,NA,NA,NA,NA,5.67,5.77
4,1,"2","2016-04-06 11:35:17.445",1459967717445018880,1459967697690,"state",NA,NA,5.77,1,1,384.666666666667,NA,NA
4,1,"2","2016-04-06 11:35:17.445",1459967717445018880,1459967697690,"state",NA,NA,5.67,0,2,756,NA,NA
4,1,"2","2016-04-06 11:35:17.445",1459967717445214464,1459967697690,"actions",5.58,5.77,NA,NA,NA,NA,NA,NA
4,1,"2","2016-04-06 11:35:17.445",1459967717445379584,1459967697690,"targets",NA,NA,NA,NA,NA,NA,5.58,5.77
4,1,"2","2016-04-06 11:35:17.555",1459967717555201280,1459967697795,"state",NA,NA,5.77,1,1,384.666666666667,NA,NA
4,1,"2","2016-04-06 11:35:17.555",1459967717555201280,1459967697795,"state",NA,NA,5.58,0,2,744,NA,NA
4,1,"2","2016-04-06 11:35:17.555",1459967717555399424,1459967697795,"actions",5.58,5.77,NA,NA,NA,NA,NA,NA
4,1,"2","2016-04-06 11:35:17.556",1459967717555563264,1459967697795,"targets",NA,NA,NA,NA,NA,NA,5.58,5.77
4,1,"2","2016-04-06 11:35:17.673",1459967717672621312,1459967697911,"state",NA,NA,5.77,1,1,384.666666666667,NA,NA
4,1,"2","2016-04-06 11:35:17.673",1459967717672621312,1459967697911,"state",NA,NA,5.58,0,2,744,NA,NA
4,1,"2","2016-04-06 11:35:17.673",1459967717672806656,1459967697911,"actions",5.58,5.77,NA,NA,NA,NA,NA,NA
4,1,"2","2016-04-06 11:35:17.673",1459967717672969984,1459967697911,"targets",NA,NA,NA,NA,NA,NA,5.58,5.77
4,1,"2","2016-04-06 11:35:17.788",1459967717788035584,1459967698028,"state",NA,NA,5.77,1,1,384.666666666667,NA,NA
4,1,"2","2016-04-06 11:35:17.788",1459967717788035584,1459967698028,"state",NA,NA,5.58,0,2,744,NA,NA
4,1,"2","2016-04-06 11:35:17.788",1459967717788221696,1459967698028,"actions",5.58,5.77,NA,NA,NA,NA,NA,NA
4,1,"2","2016-04-06 11:35:17.788",1459967717788383232,1459967698028,"targets",NA,NA,NA,NA,NA,NA,5.58,5.77
4,1,"2","2016-04-06 11:35:17.905",1459967717904573696,1459967698144,"state",NA,NA,5.77,1,1,384.666666666667,NA,NA
4,1,"2","2016-04-06 11:35:17.905",1459967717904573696,1459967698144,"state",NA,NA,5.58,0,2,744,NA,NA
4,1,"2","2016-04-06 11:35:17.905",1459967717904769280,1459967698144,"actions",5.58,5.77,NA,NA,NA,NA,NA,NA
4,1,"2","2016-04-06 11:35:17.905",1459967717904931840,1459967698144,"targets",NA,NA,NA,NA,NA,NA,5.58,5.77
4,1,"2","2016-04-06 11:35:18.023",1459967718023291136,1459967698262,"state",NA,NA,5.77,1,1,384.666666666667,NA,NA
4,1,"2","2016-04-06 11:35:18.023",1459967718023291136,1459967698262,"state",NA,NA,5.58,0,2,744,NA,NA
4,1,"2","2016-04-06 11:35:18.024",1459967718023502080,1459967698262,"actions",5.58,5.77,NA,NA,NA,NA,NA,NA
4,1,"2","2016-04-06 11:35:18.024",1459967718023684864,1459967698262,"targets",NA,NA,NA,NA,NA,NA,5.58,5.77
4,1,"2","2016-04-06 11:35:18.139",1459967718139258624,1459967698379,"state",NA,NA,5.77,1,1,384.666666666667,NA,NA
4,1,"2","2016-04-06 11:35:18.139",1459967718139258624,1459967698379,"state",NA,NA,5.58,0,2,744,NA,NA
4,1,"2","2016-04-06 11:35:18.139",1459967718139437056,1459967698379,"actions",5.58,5.77,NA,NA,NA,NA,NA,NA
4,1,"2","2016-04-06 11:35:18.140",1459967718139594752,1459967698379,"targets",NA,NA,NA,NA,NA,NA,5.58,5.77
4,1,"2","2016-04-06 11:35:18.255",1459967718255471360,1459967698495,"state",NA,NA,5.77,1,1,384.666666666667,NA,NA
4,1,"2","2016-04-06 11:35:18.255",1459967718255471360,1459967698495,"state",NA,NA,5.58,0,2,744,NA,NA
4,1,"2","2016-04-06 11:35:18.256",1459967718255652096,1459967698495,"actions",5.58,5.77,NA,NA,NA,NA,NA,NA
4,1,"2","2016-04-06 11:35:18.256",1459967718255812608,1459967698495,"targets",NA,NA,NA,NA,NA,NA,5.58,5.77
4,1,"2","2016-04-06 11:35:18.365",1459967718364513024,1459967698609,"state",NA,NA,5.77,1,1,384.666666666667,NA,NA
4,1,"2","2016-04-06 11:35:18.365",1459967718364513024,1459967698609,"state",NA,NA,5.58,0,2,744,NA,NA
4,1,"2","2016-04-06 11:35:18.365",1459967718364715264,1459967698609,"actions",5.58,5.77,NA,NA,NA,NA,NA,NA
4,1,"2","2016-04-06 11:35:18.365",1459967718364875520,1459967698609,"targets",NA,NA,NA,NA,NA,NA,5.58,5.77
4,1,"2","2016-04-06 11:35:18.474",1459967718473515776,1459967698712,"state",NA,NA,5.77,1,1,384.666666666667,NA,NA
4,1,"2","2016-04-06 11:35:18.474",1459967718473515776,1459967698712,"state",NA,NA,5.58,0,2,744,NA,NA
4,1,"2","2016-04-06 11:35:18.474",1459967718473709824,1459967698712,"actions",5.58,5.77,NA,NA,NA,NA,NA,NA
4,1,"2","2016-04-06 11:35:18.474",1459967718473873664,1459967698712,"targets",NA,NA,NA,NA,NA,NA,5.58,5.77
4,1,"2","2016-04-06 11:35:18.590",1459967718590228480,1459967698829,"state",NA,NA,5.77,1,1,384.666666666667,NA,NA
4,1,"2","2016-04-06 11:35:18.590",1459967718590228480,1459967698829,"state",NA,NA,5.58,0,2,744,NA,NA
4,1,"2","2016-04-06 11:35:18.590",1459967718590439936,1459967698829,"actions",5.58,5.77,NA,NA,NA,NA,NA,NA
4,1,"2","2016-04-06 11:35:18.591",1459967718590605056,1459967698829,"targets",NA,NA,NA,NA,NA,NA,5.58,5.77
4,1,"2","2016-04-06 11:35:18.707",1459967718707150080,1459967698947,"state",NA,NA,5.77,1,1,384.666666666667,NA,NA
4,1,"2","2016-04-06 11:35:18.707",1459967718707150080,1459967698947,"state",NA,NA,5.58,0,2,744,NA,NA
4,1,"2","2016-04-06 11:35:18.707",1459967718707333120,1459967698947,"actions",5.58,5.77,NA,NA,NA,NA,NA,NA
4,1,"2","2016-04-06 11:35:18.708",1459967718707505920,1459967698947,"targets",NA,NA,NA,NA,NA,NA,5.58,5.77
4,1,"2","2016-04-06 11:35:18.824",1459967718824174336,1459967699063,"state",NA,NA,5.77,1,1,384.666666666667,NA,NA
4,1,"2","2016-04-06 11:35:18.824",1459967718824174336,1459967699063,"state",NA,NA,5.58,0,2,744,NA,NA
4,1,"2","2016-04-06 11:35:18.824",1459967718824416512,1459967699063,"actions",5.58,5.77,NA,NA,NA,NA,NA,NA
4,1,"2","2016-04-06 11:35:18.825",1459967718824605952,1459967699063,"targets",NA,NA,NA,NA,NA,NA,5.58,5.77
